gender,heightCm,weightKg,trueWaistCm,trueChestCm,trueHipCm,imageW,imageH,frontPxLeft,frontPxRight,frontPxTop,frontPxBottom,frontShoulderW,frontHipW
female,174.6529095781165,47.256467330077,69.56724168275703,84.5962705578368,80.63900480665417,720,1280,274.0565683510763,446.9797873029825,66.81520403204703,1223.7783696544022,227.93779832022145,213.13034451078576
male,179.88018405054723,53.966497253298996,72.7342302028593,85.50384752620383,76.3168257933372,720,1280,273.1903900115369,446.9015608336829,83.40044898737625,1221.9701897249672,243.23493195734773,201.45531144494655
female,154.99876936058294,54.790917907661175,71.14655977402741,87.86602431864799,81.4510767897535,720,1280,259.95598278544514,462.1570179280313,78.31493367971049,1235.0068636280319,260.5867542639057,248.2317333798071
male,194.3306166731112,85.24665328135023,88.2279906347379,101.13081604188797,94.74717406206742,720,1280,261.00307203147486,459.48817386015753,75.04347112867646,1238.3335032661107,278.8029941879677,232.57222183312987
male,172.05701123091438,71.58428122074096,81.15154353319483,93.51729185752208,86.35566254148002,720,1280,256.80650893110044,464.17049961605835,82.96254704063878,1224.9555068102122,283.3695393261606,237.17766552954586
male,194.32587251346774,87.59400247057721,90.02730069038404,103.01527296080525,94.2082159160664,720,1280,259.9910223321549,462.9065745794735,88.68347747488895,1236.9206945444396,277.54257924940765,234.3443431983606
male,182.81900461479853,52.265772621888196,74.17393395441103,87.24183168569645,77.84987144537017,720,1280,268.7855632358234,448.2692285294478,69.27495097147849,1232.3924397794376,246.47995763654635,205.79434436981643
female,161.75587363922702,40.813884126455044,63.17574022684945,76.00032936608814,74.30031142543,720,1280,273.17116542358474,446.08474995242005,73.9112505194054,1218.756010987577,219.6873446979472,208.76941294095485
female,171.30548687719397,71.39051260726872,80.7931938103611,97.78544449423508,94.3407961844064,720,1280,258.46088400807474,463.9366897185758,79.78434777408523,1217.5140080214978,266.12350566881156,249.7304447658635
female,168.63373871700423,73.90507492833568,85.2519535238488,103.83386905857604,100.36835522909894,720,1280,251.22149779948992,470.08123709537796,72.48512220520082,1217.2622395241285,287.8891452788195,268.7738212729821
female,177.72100419497644,71.63338046350145,81.88708425319629,99.14060167818673,94.5307225646801,720,1280,258.42188739332494,461.2436794502238,65.26783575156199,1236.328404605451,266.0143559826978,248.52916479496818
female,162.46806881313222,89.36720329453031,95.07790399990105,116.73825012119633,110.35006475718038,720,1280,231.27865863336447,489.5522578114924,76.49480369692452,1236.428262968478,333.9743138072857,313.47853191084323
male,171.00043864234715,106.52752559389239,104.4284158491402,119.83489472045609,109.3840805834489,720,1280,223.2198749702521,496.85118471963796,68.35699514484476,1236.383157163144,374.38799373235014,310.30922984294455
female,168.75083365660595,73.67856473618741,82.95026367240841,101.04103542756425,96.85203083521374,720,1280,252.3203042162824,467.1559333914738,79.94195967510662,1216.7898107194387,276.19164654942495,258.6392703446693
male,174.11683601187383,108.99540707627803,106.18204255828422,121.84220729377671,111.64507651732218,720,1280,227.06152215313253,492.36321389248656,81.20187549714115,1224.9446557037556,365.0652080943902,305.8031342696388
female,147.59027141465918,60.68470266470478,76.8651369309098,94.32736637449723,87.97506813895983,720,1280,246.42092533670333,476.7018346416367,72.10571256297116,1232.0894101559825,298.11936915043424,280.4566766157319
male,160.21114295049682,75.61634793593984,87.69846729250725,102.70670898902138,91.9877763383437,720,1280,242.47971385808248,479.4773571838975,86.52467688833087,1232.8761822341498,328.8392284677076,274.1427632946496
male,184.25488863422066,107.33585331045023,104.04803071740847,122.1005059910045,108.80107794314956,720,1280,237.29350140043493,481.7546530018173,84.93523300160965,1228.070186343412,340.71792705505123,282.27479045626103
female,177.9963079247483,78.92487670781144,84.08949613585602,103.13980319526094,97.36258802978296,720,1280,256.27782488094914,466.0486049832824,68.55107407531325,1233.681426785695,270.84524771600024,254.86706587762782
female,151.48703890450628,84.83046742789134,93.56534040864882,113.42823774900397,108.96271027224664,720,1280,225.7694384876246,497.29616873578533,79.03204174430486,1235.8807066553563,353.0941715247139,331.87608034995
male,177.7229702779385,61.112105677071604,75.89040975521996,86.77508585395599,80.22564826362215,720,1280,266.8104530500194,453.6676063810396,86.47422057933605,1223.800396011718,256.0367398537364,213.08844175479427
female,150.04957325912218,72.22697060499453,85.48536536565175,103.59029652395046,100.54214067452571,720,1280,234.21873424659208,484.3696201773424,76.31277402138544,1227.2210815278013,324.7770793591842,305.06084675744535
male,178.9630842912498,102.20747054648331,102.38686410983655,120.1063512473572,109.94297379138182,720,1280,236.80941959129015,485.69678210557856,86.40316136764469,1224.8129188623368,342.6877657056788,285.52374831745476
male,178.19592090801933,76.68521107550424,84.65747613602409,97.70507629252133,91.00489760819211,720,1280,258.1521295842573,464.11016005141425,78.91536308068817,1227.3883057708945,286.726442280147,237.98101502128995
female,168.0824680901933,81.33160083494664,89.48903888578006,110.50642006526402,104.47576699721719,720,1280,242.9088698099722,474.1960564354983,77.47455385681414,1220.2377260903547,299.56824972472066,280.4772923916594
male,183.125575227258,95.70013112229658,97.30073533142378,111.74947323454452,104.0570928378316,720,1280,243.74001189075264,479.373188714574,65.32770961972473,1229.9245156305174,323.8896593612179,268.6339072344921
male,161.81077658396237,66.42306636480983,77.23073701210534,90.91921211163472,82.80294997390386,720,1280,257.8814417496428,462.0908076839343,77.72996417275,1216.6754558518196,284.4534542042224,237.95837792380135
male,177.34740848456096,79.56048827848223,86.7742974012555,100.24810551489082,92.02794112840111,720,1280,251.09317096511924,467.4121138058681,72.79871081093884,1221.887997163615,294.0521426669037,247.21910112406908
male,186.14471503477006,53.1221484066662,75.23929836208453,87.3092122917766,79.33714476090762,720,1280,273.2739851006968,450.5648667744899,67.87507009541335,1221.2146188564757,242.7143418883945,205.5267918835615
male,166.66413007748253,80.06886196153052,88.51629311926568,102.86297019277555,93.77801908029144,720,1280,244.11688798272905,475.0121788886944,87.14762901070426,1238.128559136235,322.3030167472783,266.34986421493227
male,185.28530845267426,82.86667549554383,86.79005311741447,101.20092552466082,93.08074873857012,720,1280,258.34120804901517,461.8106239641443,77.4342741835137,1218.911029901882,279.2790585919528,235.70348332062463
female,171.9524108166764,62.71371030637279,76.261469891678,92.57783875827072,89.15641589793819,720,1280,262.1444974801778,459.9282360573888,65.72154220005135,1240.7620464032798,258.33772256259743,243.66535295746925
female,156.27300683365326,89.54487435091372,95.84476938857695,116.172777949332,110.19537724844945,720,1280,226.02172571464098,497.5815914038157,76.41942873713872,1240.150325468803,352.3241862031955,332.3658305530564
male,175.62965529448886,79.16969517367278,85.8056068651751,100.81514246138049,91.97548417645714,720,1280,250.72919130429284,466.67977814596566,65.9967045975649,1232.7837932949228,300.0140239013599,250.69083370717513
male,187.51374281557838,88.66159989287392,91.176763834493,106.96313578883017,95.81434799853747,720,1280,250.9348025428161,467.08546659394597,67.54687497175307,1232.725408135198,298.76738568819803,248.65232692240147
female,169.84717137230442,75.97096402622702,85.5219351000895,104.17595146613266,99.87986987543428,720,1280,251.36252069797865,470.74229029855564,85.71804526915328,1231.969650257438,286.9485574173033,267.60919935543103
male,172.58196934501623,86.74504666616167,90.66436643367777,104.28121685591701,95.67666330661903,720,1280,246.7998641083396,474.01130236071197,73.80013138774781,1217.0154394584006,315.3312618859141,261.27272625619446
male,157.12036737815652,84.3212386013092,92.53176930980086,106.78259913730638,99.13224280427362,720,1280,228.62347632708327,491.9996922800976,66.99440179166947,1237.8609531175139,362.6083700244884,300.16134627005863
female,179.30026878372342,55.383201490182515,70.85420173302393,86.30001820588684,80.75396144131587,720,1280,274.25217185853995,444.62888755117336,76.1208375875292,1227.7056824845145,224.44217754187437,209.57831920470372
female,168.38622501181993,83.74913076023395,89.69175802767529,109.56635543825595,103.94303654853256,720,1280,244.76848186723853,477.1923859831756,79.11982246121669,1234.5073680119854,304.8242152912848,285.9380671988817
female,159.70886188641677,92.65139367542332,98.4580822747192,121.09444970369964,115.03015489369675,720,1280,225.4529343582455,496.3866316169714,81.84839063759325,1235.8074392522835,350.0353776756037,331.5530286485018
male,167.46081329494544,106.95955424392736,105.76059756370734,121.84405487895727,111.17877314374239,720,1280,224.05701071201017,495.700131275612,79.48373892854124,1216.280318173802,374.9671216390076,313.0925460729138
female,164.15103277234778,72.95756525864448,83.12765413668703,101.65113779698902,96.62494628136324,720,1280,248.76806631901695,470.8408085352161,83.59596795064569,1240.0629597138636,287.92902840828634,271.0429149132224
male,191.0026631766881,55.44491980951907,75.17857531870598,85.82830317095362,79.28629165215702,720,1280,275.312055188319,447.0407901644583,68.52130578739153,1223.8695777666264,238.34360478022586,198.8983150992655
female,150.61012259396009,75.84000850744884,87.85641978832578,106.28997710885395,101.10889597103214,720,1280,234.6694617474403,486.27265570578913,85.70416204861338,1218.6632353895998,325.1471732979651,305.7309642299031
male,177.88114651608257,109.08735662522307,107.06916174753566,125.66558052579116,114.45491682361924,720,1280,228.06116504454735,494.01576498395997,66.90137693910393,1220.696828865753,364.97326273935874,305.17081566503595
female,161.54196836753047,45.138337214606054,64.5911583356267,78.41856501660367,74.91520379225756,720,1280,269.26726544728336,448.6137606468002,65.38202568966676,1239.6733417326477,230.20293845115486,216.34234275795902
female,161.1544076426513,87.12717798765448,93.6030101717772,115.43020648136992,109.23640844820657,720,1280,233.12010253180551,484.71802519897244,77.83601945686459,1216.8652320260303,328.01119955760083,307.5343771654348
male,168.89165791365295,96.8054964641226,101.15573382751674,117.2000617800912,108.48368344418607,720,1280,230.59276686705513,488.32356602709416,88.54575932114477,1221.0294866126494,356.4483475025022,295.71321695878055
male,163.6182941981885,59.74390855283832,72.29855571345023,84.97774761985109,77.11830481611982,720,1280,265.4309081679838,455.1799811855558,79.9024869060546,1219.3008578193214,266.09870720336113,219.622453672168
male,160.05299301943435,73.84903891250349,85.77702329325952,100.66544312153262,89.79577667490543,720,1280,241.9366702361444,477.58353967471083,87.80940268706286,1228.9709760716419,321.13602298754597,267.2243497890883
male,187.66952804767627,91.59277453576627,91.11424688764073,106.88841622176692,95.50935204852608,720,1280,255.12245559715305,464.1767489527578,84.96679710358008,1219.8550928554132,290.49238724741883,242.63919020999543
male,164.19403040948936,102.58201055010079,105.60174928006182,121.29083855032265,112.48594761860994,720,1280,219.06878884139647,498.87417547819047,73.29920018633793,1220.2662776061059,385.7701992029027,323.22771336157587
female,171.85286713066404,51.24865461911799,70.32487902028154,85.51554576416603,82.98422276530695,720,1280,267.91635986349047,450.4166247912502,77.09983543074405,1236.5313834156696,236.048870390939,221.8983201375185
male,165.8147190405979,95.87245301590808,98.03625927209661,112.46470871381308,105.3813226687308,720,1280,232.27388668315712,487.2077413891317,71.77016799236466,1219.8247363013186,357.5957278315218,297.13119925770917
female,148.0597838640134,47.0458858168889,63.457285192057206,78.5513325188679,73.64698301073923,720,1280,267.1050961549406,453.36728178609593,82.97015950781588,1216.1395393345829,240.4030915525298,226.82688052597635
female,166.9749592786501,69.81901098151741,81.42196562306945,98.74354742558518,95.52372672572663,720,1280,252.1186110852781,466.1094631198818,80.70817929748807,1241.5246872365815,279.1569799421679,261.2424589907133
female,146.91472916080738,53.991402085908,70.36678034601778,86.178697862005,82.77135252893804,720,1280,256.956280102731,463.4617505847807,72.25993403283208,1218.924577885102,270.43884019980203,253.58584338389807
male,192.46136074909754,74.88002487254344,83.27411217667805,96.65684323291555,88.71608201670908,720,1280,262.0078547099924,455.9850526450744,64.64794356190514,1239.799949044067,267.48188715481473,221.45344832066343
male,188.73567388604164,51.49662870586143,73.51469430927742,86.2172754727641,77.7192024240146,720,1280,275.7677109799795,445.4928758763551,74.13522905122379,1236.031462900763,238.52095968429182,199.016335746312
female,153.91259693304323,82.80450504479927,94.1506981200883,115.19813024562363,109.71502924930881,720,1280,223.79411959632918,494.00143995736903,74.84229538763272,1235.1387252047866,352.6917959659448,329.53695860720813
male,194.39372148291127,63.768463297361144,76.90737928275006,89.74055741445146,82.47805358863589,720,1280,275.0765582727292,447.01199245983844,84.26910922711846,1221.4184423092233,236.2214080055011,196.47727866881232
female,145.17791096040776,93.39270535003246,105.05472498347963,129.17149526192733,121.8866812354178,720,1280,201.5749253632292,516.2117059302943,88.52372018671298,1226.6497470703457,406.4593908628138,381.58751853320894
male,161.35738869389544,78.26976900435972,89.5829853293857,104.8554213966807,95.87546016235046,720,1280,236.35204921405884,481.9513529730905,65.55391256682603,1222.96045079652,336.9965794567627,282.25978566689076
male,175.01522571606424,105.44819977060459,104.8874773301388,123.03776418811105,112.58050097662324,720,1280,231.9270214779076,488.4624849335046,84.7983697449607,1225.9742991830904,360.17211005579054,299.72487017187876
male,170.21068496563555,104.25194444783307,104.66882646279385,122.67061164971093,111.92280044994402,720,1280,224.51386190155455,494.56046815043345,82.85382543219264,1226.6503632195713,368.2458007273593,307.03186845585054
female,153.4727307199204,72.40941914615877,83.3025277613724,100.5578645560429,95.27576025422546,720,1280,239.4170892415656,480.89907290534165,68.95519134105781,1226.7077250334091,309.90416789143995,290.3326883756788
male,166.45085482082618,78.37816497713354,87.79412628518439,102.52680468156059,92.9107745748326,720,1280,243.3189918863486,476.9254342813453,66.05853229804842,1220.6748055602995,317.83145817729064,267.0409346017199
male,186.55944500519598,81.83495622163578,87.19001322763313,100.69490733380155,92.7573565139169,720,1280,256.19424900402225,462.24514389890004,76.0889701568925,1238.4714691757927,285.3373947515499,236.1381445842658
male,176.63119143510406,53.14647831308627,71.62456644797938,82.46220097602816,76.46121070771642,720,1280,271.8261528415994,451.4180961077505,69.70319478436116,1232.0584876015562,248.07612787975955,207.0680461303743
male,180.93555608368413,101.13985687763828,99.20551834496466,115.65578838676903,104.71228941937473,720,1280,241.983988456587,479.5599893732376,84.92984993400736,1232.1812779593595,329.1120335038488,276.4287083731303
male,156.05204343865242,66.13119885786041,80.84878123743776,93.73531689041897,84.39319076949364,720,1280,246.50945404784542,473.5261321513176,76.92485020713227,1224.8783471281622,311.81038464743784,258.15663526019637
female,169.71217283914729,65.62106424042392,78.07236528150719,94.61080096210047,89.10457663161017,720,1280,258.1980061772411,461.95553487416305,70.8267183144605,1223.7919770580047,263.98509605783505,247.42793812289045
male,189.84880166654324,88.82413219050306,92.55859325360304,108.28865133542271,98.02800278808334,720,1280,254.93119497327845,468.44257469674267,69.73738573928779,1220.3981152827891,295.5666276216982,246.6021444287691
male,158.89127651464167,52.89348150944153,71.11042693963513,83.67113470467436,76.04288006432294,720,1280,260.68977018921566,459.5458646536464,68.74901260582477,1218.7563828973268,269.1135230580348,225.32504429360844
female,155.99283016331637,70.08032291432889,80.94068241245829,98.94335620759891,94.9693710812031,720,1280,244.29442785799884,474.0936798992607,82.20664971637112,1240.5731342276197,298.17971039750773,278.34217241962625
male,165.38018743088608,58.46501901220313,72.14165536963182,82.85662854677818,77.39163820125779,720,1280,265.3381217583029,457.86098518880954,80.83523368419131,1239.561198584955,263.9280960993839,222.02378577230718
female,156.6867471522551,69.64375728217928,82.70210935547796,101.75804097206482,97.36385632226225,720,1280,240.76386815199282,475.98195692576815,73.42191598726863,1241.531525714,305.4378045435268,285.44000965012833
female,154.3206689984017,86.8787798444728,95.74903830471486,115.88263442923477,112.02425208345603,720,1280,224.03054032234215,496.1173326909891,76.00132018386094,1235.10327480496,357.02756652780613,333.99439538917255
male,185.45268266841464,86.66721631923627,90.97382691021457,106.33437913651896,95.67587797826104,720,1280,254.33165438604524,463.768709414942,89.52500310685004,1217.218776846158,292.3196764458984,239.9884454346392
male,174.572855366,86.61208757238623,90.55593291422738,104.77809601001516,96.81587367729692,720,1280,249.03567451004804,471.0537138155386,86.95860073737018,1217.5581182068142,306.2556769129635,257.90146345483083
female,158.9759419112592,93.64067273592713,101.26077056042006,123.8165200230585,116.98098729445248,720,1280,217.5931628750048,501.31076561067175,70.23320617067951,1241.3263994932154,369.03975390708297,346.8574701463073
female,163.72158487940155,70.75317674023746,82.76532177771134,101.51062260359598,96.36407765632312,720,1280,250.31718459991498,470.63624195522294,68.93199161174762,1224.0618652302992,287.6545233076468,270.0882908547369
female,154.81009034336063,64.91445043489753,76.88914251283478,93.24013214004104,90.61001268120695,720,1280,250.46037552923767,470.82441302325043,70.13356184409446,1227.6370260241767,284.1757769330632,265.153258599809
male,169.50521487981123,66.39916418605156,77.37065561752821,89.29053685604688,83.16315705221768,720,1280,263.18627700363385,456.8324561107964,84.26878490877223,1222.0732271692102,272.02779716843276,226.82952216871237
male,158.4349830213595,76.62488864813902,86.94166912194463,102.31168104139266,92.49865033691756,720,1280,237.76901570301203,480.51792688548665,68.76762788478003,1222.0588121200963,331.4716786909309,275.2026700916183
male,177.89443000220234,72.47186682736177,80.38059223381893,92.90753589358619,84.27243959535934,720,1280,262.33131056057954,461.6218299422226,77.20950573787687,1236.9142132484437,273.629343299016,229.89857251089353
female,172.43145486705032,63.839364709046265,78.12636763525971,95.86385980217106,91.42700897526552,720,1280,259.97262280025393,459.69087093885787,79.81810594252963,1220.068403468099,255.61367081006162,240.3971594009157
male,171.84980778389905,96.9566583963589,98.05534003291248,114.82228733752906,103.65422882452107,720,1280,233.70963216636252,485.8736283094712,80.19833409482698,1240.3690222494804,348.6319584940911,290.1814195691836
female,153.1136428759146,60.52193572124574,74.56506089489937,90.00663839193017,86.70274835475085,720,1280,251.9346471106645,464.98073109530986,81.56201500846794,1232.8580462304078,278.0754308792001,261.2677595628714
female,146.76568325773573,45.83790804205013,63.705198973083924,76.79130078826807,72.69618530812971,720,1280,264.61481785106236,456.5522578039137,65.10064738728991,1216.5080630229927,245.93645707587518,230.2953219378857
male,162.7924358932993,65.23220850279725,79.80220695767895,91.67977396495489,83.78934413401798,720,1280,249.73594031804123,467.32542449518166,66.05495334664246,1228.1534281567442,298.65420732693525,247.8387217050413
male,160.15250305778582,65.14745247581516,77.1807538696842,88.26072298329446,82.90682656958693,720,1280,253.44405308940043,465.77494821410016,79.67880346826657,1240.690245716041,295.19535064357655,244.69476274974858
male,193.91056754590636,81.63187179376266,85.78325731221855,99.0565288906939,92.36533677526053,720,1280,264.1815543814253,456.9591160044892,71.41843844905137,1223.4642699598364,268.0530639226879,222.8071262272092
female,150.67145233148764,66.33007967968962,79.72921542800627,95.79783040754863,93.09520552325955,720,1280,242.69064350384167,478.09515748838174,69.81313032771911,1227.5946807167047,301.78231597181673,283.0015820140873
female,176.86007267276213,42.18406751313615,69.83278927846666,84.23948655219853,80.71052767334791,720,1280,272.38418021956204,448.3318963705545,72.79995459727263,1230.1568717557425,224.18207691946353,213.88603714397368
female,176.21442699832326,66.49082299549214,79.59917667373459,97.32373121750108,92.19650531338341,720,1280,260.7494310005576,457.1261999943512,68.92148388904945,1219.1384318646599,255.90930221302511,242.52541714263478
male,166.64007005193724,103.79803645657378,104.40789547193138,120.63128865019398,110.62879155897379,720,1280,224.35660880079308,495.09334644397507,88.59384421525824,1218.7624468106624,372.32647815296815,308.18735128649996
male,168.72162046321324,70.98047563520652,81.75940491802548,93.54172880875224,87.32304846302961,720,1280,251.72219228847456,469.88692426805426,64.38066915030791,1235.4206374390983,295.86539765641334,247.69485925681278
female,164.7047035049124,45.130851999997255,64.96267276157512,80.35284701877572,74.95296814056887,720,1280,273.0419192211889,445.5852895200807,76.8647094795074,1221.7141079432124,221.90868417797626,210.00107399236123
male,185.99681111247543,86.40370935895491,91.80189263785121,105.62645811929993,98.18630141884218,720,1280,250.01593035323575,467.6913390589549,69.80881889589462,1225.5892873669302,299.2787243112192,251.12615733615445
male,171.73456048947273,60.04199343434539,75.28224063067042,86.21088166893348,79.9384443990257,720,1280,265.99236741501863,454.07706612784676,88.78287769031311,1217.6610303481245,258.4843873364865,216.41584209910036
male,165.84653865031353,100.15926603844522,101.64211731932633,118.52221595297574,107.16828914362782,720,1280,223.17403755938867,497.12067435473074,71.97930817965563,1233.8507101343196,374.08975499183697,312.8756571386937
male,160.53580755974315,67.3884850687879,79.8683911689512,93.82900877051654,84.41350608667531,720,1280,253.44129111138997,467.380418527,86.65069404523376,1221.9973257491754,295.34254532741875,248.86484921532667
female,146.34886306793547,47.546280575055235,65.39284372912239,78.95223532986972,76.14947857420671,720,1280,264.28075305871494,458.28686053612125,71.9474698903637,1218.943715799213,253.0779517727806,237.55436480175194
male,179.0762515655926,98.95508729762427,100.36576263053608,116.65035357245775,105.34475410407352,720,1280,236.88662278802272,482.80589426492537,87.34816700451947,1237.143344462922,336.6520571879051,280.0961437738607
female,174.6139556802149,81.86206104255258,87.26710822979283,107.78881657683155,102.22027558339661,720,1280,249.28013092522735,471.2591610675821,71.84323246548064,1222.6158015341884,283.9877007535275,266.26142805464383
female,162.11679992928197,69.53929392266218,79.77571389067955,98.63436428874657,93.59981500397281,720,1280,252.14526052328287,467.124172768738,73.21775943949555,1237.4376504927209,281.60463840009476,264.9810318138083
male,164.73243395200294,90.03206042608042,95.40397670831234,109.72941135124648,100.12282659665638,720,1280,231.49271690904453,485.42774758154985,83.9372520767848,1235.6521886102046,350.6462884737998,291.1672488130377
female,169.9638485557639,62.16719040621534,74.64279092808607,90.66894724678714,87.6602809182666,720,1280,265.2624158683782,455.54533613104275,71.31294799856262,1218.5927781521864,249.73114805245478,232.27207573773484
male,188.04739731959785,72.96846949785117,79.67907569894135,93.4513866539477,84.47910584626624,720,1280,268.0090106217634,453.42662309498127,68.91929445034626,1219.7441027390114,257.37607893083884,215.23571176635852
male,187.8926717780469,84.61998925472959,87.05854540953916,100.63278281237157,92.23735858693202,720,1280,259.3472930065823,461.00914346996046,89.14251679113636,1233.4277836920785,279.7393540684405,232.39518481552184
male,193.8706785891574,102.6551203029864,100.72389052286998,118.00897370746945,105.63401200672867,720,1280,246.50629091656208,475.2572525419617,77.79211565736357,1238.153168620631,317.3255784202038,264.18605108360583
male,181.09855679843213,106.98099398683917,105.74799299111126,122.49313529938608,112.56378415635974,720,1280,232.93619281260717,488.0020320758015,73.96095498392523,1220.8954619798444,352.6803342747812,293.4106654112992
male,189.9267363396291,81.06868760018844,87.86979218017429,100.85080592430045,94.56884564195073,720,1280,259.9213724782412,460.5756418257458,68.26853008951238,1217.5583613988124,280.0629888582775,234.2568764596964
female,175.69002124786408,62.927727996927494,73.83812132775833,91.08697477555677,84.50140283778272,720,1280,268.9193903624846,452.2236095768374,87.1308599376328,1221.3500573994897,234.69612383972998,221.06250682627223
female,172.896283171859,84.41541569044769,88.42103175119993,107.5072785280966,101.36019881128422,720,1280,247.50140769585778,474.05334083676564,69.4195749093282,1230.677056074971,293.8791455823186,276.83213083614123
male,181.352377787245,77.12918912850266,84.3197909108951,96.7428271463569,90.39845938094106,720,1280,260.10487094717337,461.1503772390074,84.0259955692229,1230.0341966977312,280.7335848132342,233.83129408051536
female,164.9060460582582,59.53553086786416,75.66344848927822,91.34832930023973,86.96025902286014,720,1280,260.44255472910874,457.98925617490283,86.21901790070712,1219.3747337982131,256.097058681885,239.9144138567768
male,177.59841883132248,89.85030472704261,92.41307873624515,106.40819964009448,96.76213804117167,720,1280,245.36124171864643,472.68052650806123,79.0857138118446,1235.6787087904606,315.1423047167213,261.2342365089529
female,164.40597753616686,56.67344622053626,73.38849496466659,88.95624140753097,86.40270155672421,720,1280,263.61381485052885,458.01122891802595,75.5845911253196,1218.0762925576305,253.3635126954417,235.70682222827176
male,185.30421710300396,72.10470611190736,80.1433423049696,92.70198556588767,83.58472334934854,720,1280,266.26319860283957,455.0003217366671,89.59428288749051,1230.5097912518581,259.89778870923686,215.99486717142932
female,151.9815161254739,52.32658008518911,70.65482351910426,85.56447812222794,83.0343651146753,720,1280,259.8657747430853,461.6518751186095,86.01478975182624,1227.9845838582091,261.8371784090717,245.47082749622552
female,146.43335522527912,52.22039075994804,70.66349231669757,87.3833213209318,82.95460420874171,720,1280,252.4035035963046,467.6875641816671,71.68950649215749,1235.0413700878694,278.3956529573305,259.2118532421795
male,190.75580111854526,75.72462124504453,81.66605681477354,94.43150509494917,87.76821231501549,720,1280,263.7738881545533,454.33024544980935,64.36282200194842,1222.4570515351788,258.61657853259146,216.9610998561459
male,171.88824031564238,106.1084208971087,106.05084989590277,124.35447331673328,113.86250891039276,720,1280,221.706239640299,498.1368162340188,64.73812271407319,1241.03674629492,380.5752515093725,317.979902674081
male,158.81364664557623,61.88957623097267,74.38986899321677,86.31420733703446,78.46586817456335,720,1280,257.58976027909745,462.07681019086255,66.30280084804195,1222.3420363261287,284.8615016480551,237.69148350640154
male,159.28174745479038,83.0136065955219,91.37581149450627,104.85949829571994,96.81487085134205,720,1280,232.476655268927,488.1807748850089,72.21356870445857,1235.3639677021938,352.1063930180502,290.65058778546904
male,174.50026255734724,70.78593327288888,79.35133558215124,92.8532439935673,85.43952841668347,720,1280,259.2421752027793,457.8351041273193,74.29168189862925,1224.2528008141985,276.1906642356466,228.73959367440114
male,178.4343823072274,67.00911688148855,78.17296977890503,90.82369048774092,83.29189083812004,720,1280,261.9728256384798,455.6312365467453,74.68318865828535,1232.1273145556836,265.59146900405966,222.5600684178564
female,162.96100250589487,75.75640834318325,86.39899541473228,104.14520183240163,100.40875840406271,720,1280,244.82783326388204,473.85670314931735,85.6775123985116,1223.0089784747531,297.5796416547199,278.8234743803052
male,157.75617321143832,73.88583874967956,85.2419749473378,98.95362570488669,89.40207770255779,720,1280,239.08871322646084,481.32020601910665,64.53804833693495,1233.9298449592397,332.83176423971435,278.13851344456407
female,160.2336989964294,72.618655310354,83.5514638264344,100.44405400277152,97.72394041803662,720,1280,244.01213142909248,475.8372074803603,76.35480270213444,1236.608503546991,299.5718756436786,282.27403054114967
female,149.818490935218,94.10207533505164,102.75803019826684,125.7061605362599,119.81740984397999,720,1280,211.8681831886964,508.2696610654851,84.54807706942368,1226.5640687987834,388.42369587460075,363.28010216755143
male,165.33024071543605,50.05910895903775,64.97071322548294,74.79000767162394,68.01754114340976,720,1280,272.29710772180925,448.0509623319137,74.56498127161767,1231.237227709671,238.84685518452432,200.35979396707697
female,165.83697414888306,75.78127269042955,85.55523186511178,104.69259882990417,100.17498319149367,720,1280,245.2386768812101,473.00296167848325,68.22838897543713,1226.8083359858795,297.1264107509086,276.32916198492
male,162.39391949315882,100.38028128755994,104.82905687509493,122.89774992025035,110.33010401807628,720,1280,216.5792540992919,501.32127546395895,73.8634328905558,1233.706408488774,392.23724462244166,327.8757624864984
male,177.68366072165807,71.62869486291832,79.68811024676009,92.3378489407181,85.16734838784286,720,1280,259.3634915985221,457.9691738011363,66.57466685018011,1236.1314923689267,273.3687698529646,229.28683109094098
male,175.84858695945056,51.05271277670662,68.71669098576203,80.69212228905795,73.25997578894709,720,1280,272.09137826890566,445.15909557384566,68.00653792008342,1237.7882303496876,239.83016676280354,198.68014454960544
male,172.73572206412143,81.45422781993945,90.36383967183177,105.6953493383676,95.31647673178912,720,1280,244.1023335154406,475.1612791059301,75.18707869861262,1240.9565788474138,319.4781083426388,267.72111292644274
male,184.48454953339132,57.568162639081876,75.0355215718326,85.75519916514375,80.35065405601956,720,1280,272.65691781174183,448.6041164018918,76.48021140022634,1225.5806240843212,245.29915409779005,206.2068600218838
female,162.39901738426178,83.65985928809164,92.315821619841,112.32024081100745,108.56532249935213,720,1280,233.50440208366862,486.2718544333932,64.58083684509558,1232.4314830740216,326.8950201397402,307.91025731442824
male,186.38865259608602,84.22963186794163,87.48777751355436,102.48334920955217,92.27891059391604,720,1280,258.6531437057444,460.9998077037195,76.26111745110404,1219.8536621683713,279.8624619597851,233.99756916433356
male,173.49846545029777,89.23984196740798,95.33294382307194,111.155346680446,100.9637080837641,720,1280,240.5772516192789,482.62905088232804,71.18378466544213,1227.5170358254977,332.10172084027596,279.0748779479797
male,178.16847422971452,106.9484618314954,104.98209884269343,123.10142084155153,111.81491305727616,720,1280,228.1901133560029,493.29868043785814,64.70392868925384,1241.210700495531,364.84169455615364,301.6231708582678
